file,ERR,V,SV,VS,OV,VO,SVO,SOV,OSV,OVS,VSO,VOS
534254,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
534592,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.058823529411764705,0.5882352941176471,0.0,0.0,0.0,0.0,0.0
534637,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
534864,0.0,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0
534908,0.11764705882352941,0.058823529411764705,0.5294117647058824,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0
535006,0.0,0.125,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
535048,0.0625,0.0,0.3125,0.0,0.0,0.0625,0.4375,0.0,0.125,0.0,0.0,0.0
535090,0.0,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
535535,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0
535548,0.0,0.0,0.4375,0.0,0.0,0.0625,0.5,0.0,0.0,0.0,0.0,0.0
535556,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
535573,0.0,0.0,0.55,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
535832,0.05263157894736842,0.15789473684210525,0.3684210526315789,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0
536152,0.05263157894736842,0.21052631578947367,0.42105263157894735,0.05263157894736842,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
536263,0.0,0.23809523809523808,0.5238095238095238,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0
536353,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
536417,0.0625,0.0,0.5,0.0,0.0,0.125,0.25,0.0,0.0625,0.0,0.0,0.0
536449,0.0,0.125,0.5625,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0
536679,0.0,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0
536883,0.0,0.06896551724137931,0.41379310344827586,0.0,0.034482758620689655,0.06896551724137931,0.41379310344827586,0.0,0.0,0.0,0.0,0.0
536899,0.0,0.18181818181818182,0.5454545454545454,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
537063,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.0,0.0,0.058823529411764705,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
537067,0.0,0.06666666666666667,0.6,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
537084,0.0,0.05,0.4,0.0,0.0,0.05,0.35,0.0,0.15,0.0,0.0,0.0
537232,0.0,0.0,0.15,0.0,0.0,0.05,0.7,0.0,0.1,0.0,0.0,0.0
537366,0.0625,0.0625,0.5,0.0,0.0,0.0625,0.3125,0.0,0.0,0.0,0.0,0.0
537398,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
537737,0.0,0.15384615384615385,0.5384615384615384,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
538257,0.0,0.2,0.4666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
538270,0.05,0.0,0.3,0.0,0.0,0.1,0.5,0.0,0.05,0.0,0.0,0.0
538400,0.0,0.0,0.5384615384615384,0.0,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0
538667,0.0,0.05555555555555555,0.3888888888888889,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.05555555555555555,0.0,0.0,0.0
538983,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
539289,0.07692307692307693,0.038461538461538464,0.46153846153846156,0.0,0.038461538461538464,0.038461538461538464,0.34615384615384615,0.0,0.0,0.0,0.0,0.0
539713,0.0,0.25,0.5,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
539885,0.08695652173913043,0.043478260869565216,0.5652173913043478,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0
539955,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0
540393,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
540679,0.18181818181818182,0.0,0.45454545454545453,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
540886,0.0,0.0,0.5714285714285714,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0
540998,0.13333333333333333,0.13333333333333333,0.4,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
541271,0.07692307692307693,0.07692307692307693,0.2692307692307692,0.0,0.07692307692307693,0.0,0.4230769230769231,0.0,0.07692307692307693,0.0,0.0,0.0
541420,0.08333333333333333,0.0,0.5,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
541449,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.07142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
541495,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.0,0.5294117647058824,0.0,0.11764705882352941,0.0,0.0,0.0
541497,0.0,0.11764705882352941,0.4117647058823529,0.0,0.0,0.058823529411764705,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0,0.0
541505,0.125,0.0,0.25,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
541783,0.0625,0.0625,0.25,0.0,0.0625,0.125,0.4375,0.0,0.0,0.0,0.0,0.0
541990,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0
541994,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.0,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
542118,0.0,0.058823529411764705,0.6470588235294118,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
542173,0.1,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
542308,0.0,0.13333333333333333,0.5333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
542386,0.041666666666666664,0.0,0.3333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.5,0.0,0.041666666666666664,0.0,0.0,0.0
542462,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
542477,0.0,0.14285714285714285,0.21428571428571427,0.0,0.0,0.07142857142857142,0.5,0.0,0.07142857142857142,0.0,0.0,0.0
542946,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
542980,0.07142857142857142,0.07142857142857142,0.5,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
543170,0.07692307692307693,0.038461538461538464,0.46153846153846156,0.0,0.038461538461538464,0.038461538461538464,0.34615384615384615,0.0,0.0,0.0,0.0,0.0
543465,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
543615,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6363636363636364,0.0,0.09090909090909091,0.0,0.0,0.0
544152,0.0625,0.125,0.5,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0
544185,0.0,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
544311,0.0,0.13636363636363635,0.5909090909090909,0.0,0.045454545454545456,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0
544370,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
544484,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
544573,0.03571428571428571,0.10714285714285714,0.35714285714285715,0.03571428571428571,0.0,0.07142857142857142,0.39285714285714285,0.0,0.0,0.0,0.0,0.0
544925,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0
545760,0.03225806451612903,0.06451612903225806,0.25806451612903225,0.0,0.03225806451612903,0.0967741935483871,0.4838709677419355,0.0,0.03225806451612903,0.0,0.0,0.0
546010,0.0,0.07142857142857142,0.35714285714285715,0.0,0.0,0.21428571428571427,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
546031,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
546070,0.047619047619047616,0.0,0.6190476190476191,0.0,0.0,0.0,0.2857142857142857,0.0,0.047619047619047616,0.0,0.0,0.0
546354,0.05,0.05,0.25,0.0,0.05,0.05,0.55,0.0,0.0,0.0,0.0,0.0
546569,0.11538461538461539,0.038461538461538464,0.3076923076923077,0.0,0.038461538461538464,0.038461538461538464,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
546758,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.38095238095238093,0.0,0.047619047619047616,0.0,0.0,0.0
546842,0.0,0.23076923076923078,0.3076923076923077,0.0,0.0,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.0,0.0
546865,0.0,0.1,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
546929,0.06666666666666667,0.0,0.6,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
547114,0.1,0.1,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
547293,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.0,0.05555555555555555,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
547595,0.11538461538461539,0.038461538461538464,0.38461538461538464,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
547927,0.0,0.07692307692307693,0.34615384615384615,0.0,0.0,0.038461538461538464,0.5384615384615384,0.0,0.0,0.0,0.0,0.0
548176,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
548465,0.0,0.17647058823529413,0.4117647058823529,0.0,0.0,0.058823529411764705,0.35294117647058826,0.0,0.0,0.0,0.0,0.0
548695,0.0,0.18181818181818182,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
548894,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0
549045,0.0,0.125,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
549145,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0
549281,0.06666666666666667,0.2,0.4,0.0,0.0,0.06666666666666667,0.2,0.0,0.06666666666666667,0.0,0.0,0.0
549461,0.041666666666666664,0.041666666666666664,0.375,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0
549466,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
549479,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.0,0.05263157894736842,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0
549480,0.0,0.0,0.4666666666666667,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
549586,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
549646,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
549793,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0
550108,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
550188,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0
550340,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
550646,0.125,0.0,0.25,0.0625,0.0,0.125,0.4375,0.0,0.0,0.0,0.0,0.0
550913,0.38235294117647056,0.058823529411764705,0.29411764705882354,0.0,0.0,0.17647058823529413,0.08823529411764706,0.0,0.0,0.0,0.0,0.0
551082,0.058823529411764705,0.0,0.23529411764705882,0.0,0.058823529411764705,0.11764705882352941,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
551177,0.0,0.1111111111111111,0.18518518518518517,0.0,0.0,0.037037037037037035,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
551371,0.05555555555555555,0.0,0.2222222222222222,0.0,0.0,0.0,0.6666666666666666,0.0,0.05555555555555555,0.0,0.0,0.0
551410,0.04,0.16,0.36,0.0,0.0,0.16,0.28,0.0,0.0,0.0,0.0,0.0
551729,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0,0.0,0.125,0.4583333333333333,0.0,0.0,0.0,0.0,0.0
551815,0.15,0.2,0.4,0.0,0.0,0.05,0.15,0.0,0.05,0.0,0.0,0.0
551818,0.4,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
551840,0.13333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
552202,0.0,0.08333333333333333,0.5416666666666666,0.0,0.0,0.041666666666666664,0.2916666666666667,0.0,0.041666666666666664,0.0,0.0,0.0
552307,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
552561,0.0,0.0,0.5625,0.0,0.0,0.0625,0.375,0.0,0.0,0.0,0.0,0.0
552573,0.0,0.125,0.4166666666666667,0.0,0.0,0.16666666666666666,0.25,0.0,0.041666666666666664,0.0,0.0,0.0
552662,0.043478260869565216,0.0,0.4782608695652174,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0
552796,0.0,0.05555555555555555,0.2777777777777778,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
553639,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.35714285714285715,0.0,0.07142857142857142,0.0,0.0,0.0
553870,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
553903,0.08,0.16,0.36,0.0,0.04,0.04,0.32,0.0,0.0,0.0,0.0,0.0
553996,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0
554177,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.6428571428571429,0.0,0.0,0.0,0.0,0.0
554410,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.0
554632,0.1,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
554687,0.05,0.05,0.35,0.05,0.05,0.1,0.3,0.0,0.05,0.0,0.0,0.0
554713,0.0625,0.1875,0.5,0.0,0.0,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0
554731,0.10526315789473684,0.05263157894736842,0.5263157894736842,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0
554740,0.0,0.043478260869565216,0.21739130434782608,0.0,0.13043478260869565,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0
555243,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
555562,0.058823529411764705,0.17647058823529413,0.5882352941176471,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0
555690,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
555875,0.08,0.0,0.6,0.0,0.0,0.04,0.28,0.0,0.0,0.0,0.0,0.0
556131,0.0,0.21052631578947367,0.42105263157894735,0.0,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
556175,0.0,0.047619047619047616,0.3333333333333333,0.0,0.047619047619047616,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
556177,0.0,0.11764705882352941,0.29411764705882354,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0
556295,0.0,0.1,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
556350,0.0,0.0,0.3,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0
556784,0.0,0.15789473684210525,0.5263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
556922,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
557257,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0
557530,0.2,0.13333333333333333,0.4666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
557628,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.0,0.0,0.043478260869565216,0.6086956521739131,0.0,0.0,0.0,0.0,0.0
558130,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
558258,0.125,0.0,0.4375,0.0,0.0625,0.0,0.375,0.0,0.0,0.0,0.0,0.0
558418,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
558426,0.0,0.25,0.4375,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0
558427,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
558522,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
558590,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0
558697,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
559207,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0
559209,0.0,0.23529411764705882,0.29411764705882354,0.0,0.0,0.11764705882352941,0.35294117647058826,0.0,0.0,0.0,0.0,0.0
559574,0.045454545454545456,0.13636363636363635,0.36363636363636365,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
559741,0.041666666666666664,0.041666666666666664,0.4583333333333333,0.0,0.0,0.0,0.4166666666666667,0.0,0.041666666666666664,0.0,0.0,0.0
559857,0.125,0.041666666666666664,0.125,0.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.041666666666666664,0.0
559999,0.0,0.05555555555555555,0.3611111111111111,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0
560346,0.09090909090909091,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
560599,0.0,0.17647058823529413,0.6470588235294118,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0
560602,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
560605,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0
560660,0.1,0.2,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
560801,0.0,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0
560841,0.0,0.19047619047619047,0.38095238095238093,0.0,0.0,0.047619047619047616,0.38095238095238093,0.0,0.0,0.0,0.0,0.0
561155,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0
561169,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
561433,0.1111111111111111,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
561596,0.0,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.5238095238095238,0.0,0.09523809523809523,0.0,0.0,0.0
561845,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
561849,0.10810810810810811,0.16216216216216217,0.5135135135135135,0.0,0.02702702702702703,0.02702702702702703,0.16216216216216217,0.0,0.0,0.0,0.0,0.0
562635,0.04,0.08,0.6,0.0,0.04,0.0,0.2,0.0,0.04,0.0,0.0,0.0
562687,0.21739130434782608,0.0,0.391304347826087,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0
562797,0.0,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
562823,0.0,0.125,0.5,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0
562899,0.0,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0.5714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0
562974,0.0,0.0,0.3076923076923077,0.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0
563276,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.06666666666666667,0.6,0.0,0.0,0.0,0.0,0.0
563460,0.0,0.058823529411764705,0.6470588235294118,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
563622,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.07692307692307693,0.6153846153846154,0.0,0.0,0.0,0.0,0.0
563838,0.0,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0
564474,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0,0.038461538461538464,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0
564761,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.6470588235294118,0.0,0.058823529411764705,0.0,0.0,0.0
564826,0.045454545454545456,0.09090909090909091,0.5,0.0,0.045454545454545456,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0
565208,0.11764705882352941,0.0,0.29411764705882354,0.0,0.0,0.058823529411764705,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
565264,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,0.0,0.13333333333333333,0.4,0.0,0.0,0.0,0.0,0.0
566002,0.0,0.1111111111111111,0.3888888888888889,0.0,0.05555555555555555,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
566019,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.6111111111111112,0.0,0.0,0.0,0.0,0.0
566152,0.08,0.16,0.4,0.0,0.0,0.04,0.28,0.0,0.04,0.0,0.0,0.0
566155,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.0,0.0
566419,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
566458,0.06666666666666667,0.0,0.4666666666666667,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0
566500,0.0,0.0,0.5,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0
566977,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
567278,0.0,0.07692307692307693,0.5769230769230769,0.0,0.0,0.0,0.3076923076923077,0.0,0.038461538461538464,0.0,0.0,0.0
567340,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.0,0.0
567505,0.0,0.05263157894736842,0.47368421052631576,0.0,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.0,0.0,0.0
567512,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
567637,0.05555555555555555,0.1111111111111111,0.3888888888888889,0.0,0.16666666666666666,0.0,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.0
567945,0.0,0.08333333333333333,0.4166666666666667,0.0,0.0,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.0,0.0
568012,0.0,0.0,0.7391304347826086,0.043478260869565216,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0
568378,0.0,0.25,0.2857142857142857,0.0,0.0,0.07142857142857142,0.39285714285714285,0.0,0.0,0.0,0.0,0.0
568913,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
568928,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
569034,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.0,0.0,0.058823529411764705,0.4117647058823529,0.0,0.0,0.0,0.0,0.0
569140,0.05,0.05,0.3,0.0,0.0,0.05,0.5,0.0,0.05,0.0,0.0,0.0
569366,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
569370,0.1875,0.0625,0.4375,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0
569387,0.125,0.0,0.25,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0
569552,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0
569914,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0
570179,0.0,0.22727272727272727,0.4090909090909091,0.0,0.0,0.045454545454545456,0.3181818181818182,0.0,0.0,0.0,0.0,0.0
